Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Nucleus/Cell area ratio
123_3.tif,7cb631eb-49c9-40b4-b2f0-d4d455b262d4,Cell,,,VTA,Polygon,1680,725.09,30.3267,21.1882,0.8489,7.4234,5.8751,0.5977,2.9816,1136,2.9995,20,1,19,3.2913,1254,9.2042,66,1,65,190.9501,72752,67.7054,255,24,231,92.0285,37.2315,0.8343,13.3809,9.3313,0.6887,2.9965,3.0697,42,1,3.4961,10.2095,111,1,91.5817,88.6633,255,1,3.0039,3.106,42,1,3.5982,10.6799,111,1,42.0275,45.9805,255,1,0.3306
123_3.tif,1ddc99dc-88be-40a6-9b18-d747a4e6327b,Cell,,,VTA,Polygon,1498.3,726.02,48.7162,27.7452,0.7953,9.9318,7.2231,0.7414,2.5822,1570,2.4862,29,1,28,2.0658,1256,6.2992,73,1,72,194.2993,118134,58.8078,255,36,219,213.6577,56.139,0.8519,19.7168,14.5202,0.6581,2.6503,2.5963,44,1,2.3259,6.7293,73,1,67.6401,82.3111,255,2,2.6706,2.6284,44,1,2.4033,6.8517,67,1,29.9462,39.5752,255,2,0.2274
123_3.tif,624e1d2d-2763-43b5-a58c-17cacbc96568,Cell,,,VTA,Polygon,1844.4,725.06,45.4093,25.2578,0.8945,8.4708,6.6482,0.6074,2.3873,1356,2.1695,27,1,26,2.2623,1285,5.9257,53,1,52,190.4507,108176,55.3019,255,14,241,190.1062,52.236,0.8755,17.7567,13.5635,0.5657,2.3996,2.0222,37,1,2.4911,6.7689,68,1,57.7331,82.9713,255,1,2.4035,1.9738,37,1,2.5636,7.015,68,1,15.6663,27.2506,255,1,0.2365
123_3.tif,53a4f9aa-7152-4f90-b7b2-5407024558ad,Cell,,,VTA,Polygon,1661.4,725.21,10.1627,12.3999,0.8306,4.2623,3.3753,0.6613,8.5426,1102,13.9312,102,1,101,3.2636,421,8.6553,55,1,54,51.0853,6590,36.3587,168,2,166,88.399,35.6767,0.8727,12.5351,8.9376,0.7216,47.4279,83.9713,255,1,2.9106,8.3918,70,1,23.9763,25.0862,168,2,52.6153,87.9672,255,1,2.8635,8.3595,70,1,20.3599,20.663,123,2,0.1157
123_3.tif,ff7f5eda-8959-4cfb-ad0d-8aa9bdcdca13,Cell,,,VTA,Polygon,1778.2,724.26,10.2433,12.4994,0.8239,4.8428,3.0233,0.7737,2.5846,336,2.4202,23,1,22,4.0692,529,13.4977,97,1,96,59.2923,7708,36.5574,177,2,175,56.0559,28.6636,0.8574,10.1576,7.5379,0.424,3.1388,3.5779,34,1,3.681,10.7961,97,1,30.4578,29.7324,177,2,3.2654,3.7835,34,1,3.5923,10.0902,77,1,23.8699,23.4318,121,2,0.1828
123_3.tif,eb04aa4c-e211-4242-aec7-facc68424c7d,Cell,,,VTA,Polygon,1823.3,731.38,76.6232,33.1177,0.8779,11.705,8.5641,0.6938,2.553,2433,2.3904,31,1,30,2.8888,2753,8.3252,71,1,70,211.1469,201223,54.1633,255,30,225,246.0008,57.2509,0.9432,19.1164,16.5481,0.3851,2.5932,2.3703,32,1,3.1888,8.9262,86,1,80.2845,96.8444,255,1,2.6115,2.3615,32,1,3.3251,9.1849,86,1,20.8413,31.4887,255,1,0.3095
123_3.tif,5d304c85-6ff7-4a45-a390-55702cf495f0,Cell,,,VTA,Polygon,1537.2,728.54,44.0382,27.2503,0.7452,9.7948,6.4931,0.78,2.6116,1439,2.4094,19,1,18,6.9546,3832,15.5667,97,1,96,189.7949,104577,57.2534,255,31,224,116.9512,43.1665,0.7887,15.8418,9.5009,0.817,2.6869,2.5197,25,1,4.7083,12.0102,97,1,108.5593,89.1459,255,1,2.733,2.5853,25,1,3.3315,8.9074,63,1,58.7697,65.4563,255,1,0.3807
123_3.tif,8c74aba8-8a77-4a62-a0dc-7872c4fce30a,Cell,,,VTA,Polygon,1563.7,727.32,32.2624,24.8164,0.6583,8.6996,5.3726,0.8257,2.6609,1083,3.5923,49,1,48,1.9484,793,6.1211,67,1,66,180.6511,73525,64.786,255,33,222,170.1035,50.6266,0.834,17.8345,13.0323,0.7215,2.9967,4.0768,82,1,2.5661,7.3534,68,1,56.1129,74.5554,255,2,3.077,4.1813,82,1,2.7139,7.6128,68,1,26.332,35.892,255,2,0.1894
123_3.tif,0168ecc8-0904-47d7-b731-4a469085680c,Cell,,,VTA,Polygon,1771,732.69,54.9267,31.7546,0.6845,11.2691,6.8709,0.7982,2.5832,1785,2.3841,32,1,31,9.0289,6239,17.4729,100,1,99,85.7279,59238,47.948,255,2,253,195.3488,55.9016,0.7855,19.8052,12.6846,0.7946,2.6171,2.4538,32,1,5.5532,14.1758,142,1,38.5853,44.3655,255,2,2.6305,2.4816,26,1,4.1689,12.3618,142,1,19.8098,24.4842,211,2,0.283
123_3.tif,4c49b3b4-e308-4b09-af20-efb36e536d09,Cell,,,VTA,Polygon,1876.3,731.88,62.2664,31.3,0.7987,10.7007,7.4219,0.7196,2.4166,1868,1.9375,23,1,22,2.5433,1966,7.026,71,1,70,200.7568,155185,60.5374,255,8,247,209.9476,54.8308,0.8775,18.6229,15.5062,0.5876,2.413,1.8852,30,1,2.5805,7.5274,112,1,74.6592,92.1537,255,1,2.4115,1.8632,30,1,2.5962,7.7312,112,1,21.3951,31.2382,255,1,0.2952
123_3.tif,9df2d660-efe2-4339-9e26-abbb0604a739,Cell,,,VTA,Polygon,1508.2,731.93,46.3772,26.6292,0.8219,10.1626,6.1366,0.8111,2.4391,1422,2.2011,31,1,30,2.4803,1446,7.3306,76,1,75,233.1561,135930,39.7179,255,71,184,170.3455,51.776,0.7985,19.2766,11.2524,0.8177,2.6648,2.5052,31,1,3.0903,8.7582,77,1,85.6463,98.3458,255,1,2.7507,2.6072,30,1,3.3225,9.2354,77,1,29.5117,36.2808,255,1,0.2706
123_3.tif,710617bd-fb79-47f5-afc0-b6563d7da0db,Cell,,,VTA,Polygon,1851.6,733.17,27.0198,20.4802,0.8095,7.4426,4.8191,0.764,2.3383,788,1.1744,14,1,13,2.5401,856,5.1391,37,1,36,169.3145,57059,63.7557,255,19,236,143.729,47.1174,0.8136,17.0123,11.249,0.7681,2.5238,1.6969,27,1,2.9148,6.1194,51,1,53.1417,67.7475,255,1,2.567,1.7945,27,1,3.0021,6.3242,51,1,26.1043,28.9839,255,1,0.1862
123_3.tif,bf76f683-256e-44a9-aa6f-62360b415550,Cell,,,VTA,Polygon,1779.8,732.29,15.7279,15.714,0.8004,5.7682,4.0463,0.7006,2.7512,553,2.3447,18,1,17,4.4876,902,11.4395,81,1,80,100.5522,20211,48.8823,255,6,249,56.8625,29.4153,0.8258,10.4717,7.9445,0.6197,2.931,3.031,28,1,4.2296,11.1742,81,1,47.8085,47.6102,255,2,3.002,3.2619,28,1,4.1277,11.0775,79,1,26.9804,26.2201,147,2,0.2776
123_3.tif,f2f2832a-4123-445c-a700-5cb020fef21a,Cell,,,VTA,Polygon,1664.8,733.64,31.9398,23.196,0.746,8.7193,5.2222,0.8043,2.8025,1121,2.7618,28,1,27,2.7525,1101,8.3957,73,1,72,163.275,65310,67.7681,255,10,245,116.1446,44.2036,0.747,16.3201,12.1268,0.6374,3.6119,6.3786,125,1,2.2245,6.5613,73,1,62.5502,75.8731,255,1,3.9223,7.2827,125,1,2.0221,5.6954,60,1,23.9214,28.6325,240,1,0.2752
123_3.tif,c257709a-be3c-49fb-89b0-c6edc4ed868c,Cell,,,VTA,Polygon,1675.1,731.82,19.0348,21.1919,0.5326,7.7447,4.3434,0.8788,3.7125,891,4.7327,40,1,39,2.8542,685,7.818,63,1,62,78.25,18780,44.5309,255,2,253,83.7209,42.9161,0.5712,15.8334,10.747,0.7784,4.707,10.5628,179,1,2.4822,7.0401,63,1,37.9558,38.994,255,2,5.005,11.746,179,1,2.3708,6.7911,58,1,25.8826,27.4087,158,2,0.2249
123_3.tif,2c6933a9-5878-4a2b-8e94-0cb9e3ac8095,Cell,,,VTA,Polygon,1547.8,733.97,73.7196,33.3555,0.8326,11.8629,8.0056,0.764,2.4557,2247,2.5452,36,1,35,2.7923,2555,7.9874,69,1,68,245.1683,224329,27.8683,255,49,206,174.4589,50.5982,0.8563,17.3907,13.7022,0.6223,2.5498,2.5358,36,1,2.8,7.8088,69,1,128.0295,110.6122,255,1,2.6183,2.5277,32,1,2.8056,7.6792,63,1,42.6255,57.3125,255,1,0.4196
123_3.tif,99ceecec-9eaa-4da4-8d1b-6ec062408f11,Cell,,,VTA,Polygon,1797.5,732.92,15.6473,14.5517,0.9286,5.0566,4.0643,0.5756,3.1562,606,3.5116,30,1,29,2.7604,530,8.0082,57,1,56,137.9688,26490,79.2823,255,1,254,98.5616,37.6634,0.8731,13.3819,10.393,0.4909,3.3894,3.5456,40,1,3.9951,11.4234,159,1,37.0457,56.488,255,1,3.4327,3.5519,40,1,4.2246,11.9402,159,1,18.2875,19.3399,132,2,0.1544
123_3.tif,02ad1a7f-fb74-4ba5-b4b4-e45ae649606c,Cell,,,VTA,Polygon,1573.8,733.57,38.4729,31.199,0.4967,12.9259,4.2605,0.9559,3.8165,1851,5.5864,47,1,46,2.4082,1168,6.5934,54,1,53,182.5196,88522,71.3231,255,11,244,127.7591,51.0528,0.616,20.1175,11.7002,0.8314,3.3851,5.6233,123,1,2.7109,7.7218,121,1,78.5467,88.8514,255,2,3.1947,5.6315,123,1,2.8444,8.1696,121,1,32.6624,47.5078,255,2,0.3029
123_3.tif,8844e7c9-6128-4e76-88c1-f7cd17f6cd3d,Cell,,,VTA,Polygon,1527,735.98,34.6821,24.2137,0.7433,7.9878,6.7124,0.2635,2.4315,1065,2.5669,33,1,32,1.9269,844,5.7363,63,1,62,203.6005,89177,54.8094,255,47,208,98.4003,42.2133,0.6939,16.6423,9.4193,0.82,2.5572,2.3018,33,1,2.9355,8.6151,76,1,108.4681,88.1336,255,1,2.6272,2.1384,18,1,3.4975,9.8199,76,1,55.4555,50.6519,255,1,0.3551
123_3.tif,eb6a6d6b-2794-4fb6-a620-2a5955c5af1a,Cell,,,VTA,Polygon,1620.6,735.24,21.5352,18.6898,0.7747,6.6189,4.5071,0.7656,5.8905,1614,7.1054,43,1,42,4.5328,1242,11.0732,73,1,72,46.0547,12619,33.3328,187,2,185,118.8063,42.0922,0.8426,15.1588,10.1459,0.732,4.977,5.6661,43,1,4.1894,11.3487,124,1,27.5162,26.5432,187,2,4.7691,5.2657,41,1,4.1113,11.4135,124,1,23.2973,22.7327,131,2,0.1804
123_3.tif,2fdf800a-2b54-48c1-a9ca-6d637ddc5f5c,Cell,,,VTA,Polygon,1749.3,732.52,16.6151,15.8511,0.831,5.5351,4.3874,0.4489,2.4744,532,1.9233,14,1,13,4.0419,869,10.1181,68,1,67,222.4,47816,46.8053,255,46,209,56.9431,32.7766,0.6661,11.2981,8.7692,0.6956,2.5063,2.0705,20,1,3.7193,11.304,130,1,104.0353,100.3345,255,2,2.5202,2.1331,20,1,3.5789,11.7899,130,1,52.5202,68.8275,255,2,0.2954
123_3.tif,b91234a3-e2a5-4568-966d-fda93cc499ff,Cell,,Trpc6: Th,VTA,Polygon,1698.6,742.54,159.6182,51.2051,0.765,18.1503,12.5501,0.7615,112.4549,222998,98.5456,255,1,254,63.6127,126144,79.9873,255,0,255,183.9607,364794,70.8342,255,2,253,345.7723,69.8892,0.8896,25.0592,19.1106,0.6569,83.746,96.0208,255,1,32.6314,62.9757,255,0,98.5995,95.6219,255,1,59.0369,86.4912,255,1,5.9666,18.3525,255,1,25.1311,32.0074,210,1,0.4621
123_3.tif,15e97f9e-3bc8-47ad-8826-71a5e93ee308,Cell,,,VTA,Polygon,1516.9,735.01,26.3745,20.4513,0.7924,7.8764,5.1721,0.7502,2.244,745,1.2645,14,1,13,2.3434,778,6.5019,51,1,50,229.2711,76118,45.984,255,52,203,96.3839,39.7611,0.7661,14.9806,9.6759,0.7746,2.593,2.2854,32,1,2.543,7.5298,71,1,86.8849,98.6468,255,1,2.7266,2.5593,32,1,2.6194,7.8902,71,1,32.361,43.6458,255,1,0.2758
123_3.tif,77d6eddf-321e-4c1c-9c92-352ba384cee2,Cell,,,VTA,Polygon,1864.4,736.5,31.9398,23.2384,0.7432,9.0038,5.2761,0.8474,2.5586,1026,2.4479,22,1,21,3.1721,1272,9.2506,68,1,67,170.2419,68267,67.8219,255,10,245,182.0406,50.7117,0.8895,18.1265,13.8766,0.6211,2.5518,2.4613,37,1,3.1661,8.7937,119,1,45.5301,68.3339,255,2,2.5503,2.4648,37,1,3.1648,8.6945,119,1,18.5999,24.5175,255,2,0.1771
123_3.tif,a79e7b40-c99b-4d3d-8d39-fd418d54fca7,Cell,,,VTA,Polygon,1644.4,737.15,31.8591,22.123,0.818,8.0942,5.6657,0.7244,2.9419,1165,3.249,29,1,28,2.851,1129,7.9534,68,1,67,133.548,52885,65.0873,255,3,252,203.4951,51.4493,0.9661,17.2997,15.3961,0.4648,2.796,2.7715,29,1,2.9798,8.8043,124,1,38.2298,52.6788,255,2,2.7688,2.6733,28,1,3.0038,8.9552,124,1,20.492,22.3311,168,2,0.1568
123_3.tif,04cb45f7-f627-4fc2-926a-95581ce2ca07,Cell,,,VTA,Polygon,1742.7,734.68,25.4873,19.5147,0.841,6.7639,5.189,0.5723,2.3676,760,1.9354,20,1,19,2.5732,826,7.3256,60,1,59,222.0187,71268,47.1893,255,36,219,79.7688,36.0041,0.7733,12.935,8.1798,0.7452,2.6179,3.2945,65,1,2.4294,6.8927,60,1,112.5091,99.2952,255,2,2.7377,3.771,65,1,2.3607,6.6802,59,1,60.1207,70.8908,255,2,0.3251
123_3.tif,4d4d07a7-e96d-43ec-bf57-ee930e80127d,Cell,,,VTA,Polygon,1754.7,737.76,50.9746,32.4082,0.6099,10.9863,7.7837,0.6975,2.7127,1728,2.7956,33,1,32,7.8791,5019,18.3933,155,1,154,222.5463,141762,46.7489,255,34,221,117.1125,43.7522,0.7688,16.523,9.437,0.8143,2.6905,2.5757,33,1,8.2505,21.2463,255,1,144.8277,97.3692,255,1,2.6732,2.3926,29,1,8.539,23.229,255,1,84.4537,82.5237,255,1,0.4353
123_3.tif,679e32fe-cbd4-4eca-8d38-369de58d9aee,Cell,,,VTA,Polygon,1788.7,738.17,37.4244,27.9466,0.6022,10.4158,5.7859,0.8168,2.4563,1152,2.1114,26,1,25,2.9979,1406,7.5168,52,1,51,158.4137,74296,68.7789,255,2,253,132.3565,47.2994,0.7434,17.7159,10.619,0.7852,2.9428,4.0927,67,1,3.6979,10.3261,109,1,76.5731,70.6566,255,2,3.1373,4.6411,67,1,3.9778,11.2455,109,1,43.8508,36.7316,247,2,0.2831
123_3.tif,740017d5-dab6-4203-9d78-dda0d48ea056,Cell,,,VTA,Polygon,1536.7,739.99,55.33,28.1299,0.8787,9.6926,7.8457,0.579,2.5494,1754,2.446,31,1,30,2.0727,1426,6.2939,83,1,82,221.7471,152562,46.4869,255,57,198,117.7578,41.9438,0.8411,15.3322,11.5977,0.5953,2.6769,2.6236,31,1,2.3504,6.8195,83,1,133.553,99.8484,255,1,2.7904,2.7687,26,1,2.5977,7.2505,72,1,55.0569,61.8872,255,1,0.466
123_3.tif,e1f3802b-5951-495a-aa6f-63f796e493fc,Cell,,,VTA,Polygon,1567.3,740.4,30.5686,21.2233,0.8528,7.4396,5.7379,0.6417,2.3499,900,2.0396,23,1,22,2.6606,1019,7.6357,71,1,70,215.2663,82447,54.489,255,28,227,107.6758,40.704,0.8167,14.8786,10.493,0.6432,2.5591,2.5926,41,1,2.4491,7.3801,71,1,77.128,96.886,255,1,2.6432,2.7806,41,1,2.3641,7.2773,65,1,21.6118,34.7811,255,1,0.2857
123_3.tif,ab70df53-1756-42de-a916-b2d1088fcb51,Cell,,,VTA,Polygon,1682.5,737.8,30.488,24.5298,0.6367,9.2733,4.4902,0.9042,2.979,1135,2.7096,19,1,18,3.8766,1477,9.9371,58,1,57,152.0814,57943,62.2529,255,25,230,114.7735,47.0908,0.6504,17.425,10.8745,0.8037,4.7312,8.9055,137,1,3.8105,10.6232,109,1,58.6435,71.0109,255,1,5.3707,10.2016,137,1,3.7864,10.8673,109,1,24.5441,33.4586,255,1,0.2643
123_3.tif,9293d9bd-1dc0-4d9d-918f-b29357c80391,Cell,,,VTA,Polygon,1734.2,737.62,12.7436,13.9385,0.8243,5.0307,3.1418,0.755,2.7736,441,3.7668,42,1,41,3.7296,593,9.7622,50,1,49,65.7296,10451,42.2345,204,2,202,95.0934,36.4291,0.9005,12.5619,10.6395,0.4752,2.6833,3.4163,48,1,2.7367,7.8685,65,1,22.8357,32.0321,204,2,2.6693,3.3602,48,1,2.5822,7.5252,65,1,16.1624,24.0564,172,2,0.1316
123_3.tif,df94f51e-f90d-46b1-b1ce-3f7f13d6ca0c,Cell,,,VTA,Polygon,1521.2,743.47,22.1804,18.1997,0.8415,6.0934,5.0951,0.5629,2.7224,765,2.8899,31,1,30,3.5053,985,9.1909,54,1,53,226.6477,63688,49.023,255,12,243,99.2069,37.7745,0.8737,13.4112,11.098,0.4143,2.8614,3.1951,52,1,3.4806,9.3702,76,1,73.3104,93.2491,255,1,2.9024,3.28,52,1,3.4732,9.4272,76,1,28.0976,39.6072,255,1,0.2182
123_3.tif,dc5b1380-7ad0-4e1d-8d08-71b9e668ba6f,Cell,,,VTA,Polygon,1607.3,743.22,61.0566,31.583,0.7692,9.8969,8.5621,0.5712,11.9239,9086,13.0338,73,1,72,6.0774,4631,15.8127,188,1,187,203.0131,154696,57.0984,255,45,210,262.132,58.8778,0.9502,19.85,16.6051,0.5268,7.2566,9.6563,73,1,3.3858,9.6565,188,1,63.8292,84.7741,255,1,5.8272,7.8175,63,1,2.5615,6.5121,68,1,21.2014,25.2513,173,1,0.2352
123_3.tif,b7eddf4d-3775-4f04-a976-e2dc98bfede4,Cell,,,VTA,Polygon,1556.7,740.6,35.0047,23.4505,0.7999,7.5325,6.816,0.349,2.6788,1176,3.5131,52,1,51,1.9795,869,6.0195,55,1,54,222.7494,97787,55.0301,255,49,206,96.7872,39.7899,0.7682,13.125,11.3396,0.3869,2.7059,2.9094,52,1,2.0315,6.0137,64,1,114.6205,103.8757,255,0,2.7214,2.5022,24,1,2.0612,6.0141,64,1,52.8125,68.6987,255,0,0.3579
123_3.tif,4ccb7345-68ff-44e7-9233-b2d1abc91d4d,Cell,,Trpc6,VTA,Polygon,1761.5,744.44,53.3943,30.9122,0.7022,10.55,7.3342,0.7137,2.4888,1660,2.0115,24,1,23,16.5127,11014,37.4656,255,1,254,219.6177,146485,51.3953,255,2,253,183.6537,55.6805,0.7444,20.1973,12.8624,0.79,2.5975,2.2119,27,1,7.4932,23.0108,255,1,83.4222,97.1574,255,1,2.6425,2.2886,27,1,3.7658,11.0154,157,1,27.1382,37.5774,255,1,0.2921
123_3.tif,535b65f5-92b1-42f5-b057-57b3f4853fea,Cell,,,VTA,Polygon,1594,742.83,32.5044,23.7661,0.7232,8.5689,5.6357,0.7798,2.9483,1197,2.175,22,1,21,2.569,1043,5.5896,43,1,42,51.5468,20928,31.0647,154,2,152,164.0543,50.5611,0.8064,18.6611,12.3262,0.8102,2.9622,2.2618,27,1,2.871,6.1027,62,1,27.2717,24.355,154,2,2.9657,2.2835,27,1,2.9461,6.223,62,1,21.2364,17.8384,138,2,0.1985
123_3.tif,7ae9f8a0-a1cb-4630-ae35-59c141b4cb37,Cell,,,VTA,Polygon,1626.2,740.74,13.9535,13.8012,0.9206,4.5602,4.1368,0.3615,2.7401,485,2.7283,21,1,20,1.4802,262,3.3997,34,1,33,130.1469,23036,76.002,255,2,253,53.3943,29.8429,0.7534,10.9331,7.8988,0.6699,4.1789,4.7122,30,1,2.6,7.6748,68,1,49.5203,65.0226,255,1,4.7008,5.1536,30,1,3.0061,8.6898,68,1,20.2766,21.3879,140,1,0.2605
123_3.tif,a34fa8e1-cfb5-4405-97bf-f0cd4b5980e1,Cell,,,VTA,Polygon,1633.2,740.44,12.421,13.2445,0.8898,4.8571,3.6411,0.6457,3.3082,526,3.3545,20,1,19,2.7925,444,6.3685,44,1,43,84.9811,13512,39.9397,194,3,191,70.0094,32.3785,0.8392,11.2566,8.7649,0.6599,3.3173,3.681,38,1,3.2738,9.4352,91,1,35.8935,36.9892,194,2,3.3193,3.752,38,1,3.381,9.9912,91,1,24.9622,25.7452,153,2,0.1744
123_3.tif,3d0a1634-5fe4-4866-abce-3d0ee81c4dcf,Cell,,,VTA,Polygon,1744.5,747.59,79.5268,36.2877,0.7589,12.5901,9.3766,0.7113,2.5707,2545,2.3877,23,1,22,2.3212,2298,6.44,58,1,57,236.5343,234169,35.6418,255,50,205,209.2217,54.4359,0.8872,19.5962,14.9675,0.6397,2.6207,2.7871,44,1,2.7633,7.965,103,1,114.734,107.3599,255,1,2.6515,3.0076,44,1,3.0362,8.7657,103,1,39.558,55.1699,255,1,0.3806
123_3.tif,054a8bc6-0afc-44d0-82bd-3b766ed206a3,Cell,,Th,VTA,Polygon,1664.4,746.79,103.2397,41.9007,0.7389,13.2159,11.3285,0.4395,19.6129,25183,29.6167,229,1,228,3.2414,4162,9.4458,99,1,98,179.3956,230344,65.4636,255,2,253,297.4593,65.5275,0.8705,21.515,18.9513,0.5153,10.6586,20.8797,229,1,2.897,8.584,99,1,81.0038,85.4854,255,1,5.882,11.6304,133,1,2.7133,8.0828,89,1,28.5172,31.6235,219,1,0.3467
123_3.tif,3be0b65c-4ac8-4c71-a06c-ee81656a9887,Cell,,,VTA,Polygon,1581.9,747.99,140.8254,45.872,0.841,14.6357,13.2272,0.3367,2.4399,4282,1.8198,27,1,26,2.3464,4118,5.7537,55,1,54,220.616,387181,45.484,255,22,233,316.1715,68.1495,0.8555,23.2655,18.1403,0.5999,2.7805,3.4398,97,1,2.74,6.3373,63,1,114.2857,103.8654,255,1,3.0557,4.3072,97,1,3.058,6.7569,63,1,28.3697,36.2328,251,1,0.446
123_3.tif,27e01be0-3774-425e-9fdb-03eaf939914f,Cell,,,VTA,Polygon,1680.6,746.24,29.9234,21.5779,0.8076,7.6146,5.5481,0.7392,4.2599,1606,7.4653,86,1,85,2.4271,915,6.9329,53,1,52,166.3607,62718,65.0751,255,18,237,122.1938,42.6905,0.8426,16.1957,10.7878,0.6982,5.7255,11.7026,144,1,2.8229,8.0408,93,1,60.7248,73.6215,255,1,6.2093,12.7629,144,1,2.9536,8.3731,93,1,25.852,30.1872,223,1,0.245
123_3.tif,f5a8e5e8-ef02-4dd5-803c-f33badec035e,Cell,,,VTA,Polygon,1801.4,745.09,30.5686,26.6237,0.5419,9.5979,6.0051,0.6481,4.906,1879,8.3726,88,1,87,3.0157,1155,8.7307,67,1,66,116.7598,44719,80.3343,255,1,254,157.8438,48.6786,0.8371,16.4352,13.9637,0.4195,4.0838,7.0983,159,1,3.2237,8.895,68,1,40.8233,56.2474,255,1,3.8838,6.7401,159,1,3.2743,8.9365,68,1,22.3575,24.9608,157,1,0.1914
123_3.tif,60822b4d-8943-4060-9cc6-6f12d26e284b,Cell,,,VTA,Polygon,1546.7,744.82,18.0669,15.9426,0.8933,5.7225,4.2137,0.6878,2.3921,543,1.6698,13,1,12,1.8502,420,4.3837,33,1,32,235.7181,53508,36.4117,255,92,163,39.1988,24.2493,0.8377,9.1927,5.9333,0.7708,2.5358,1.9289,15,1,2.6605,7.3467,84,1,155.0695,100.619,255,2,2.6603,2.1234,15,1,3.3626,9.1221,84,1,85.1947,84.9905,255,2,0.4523
123_3.tif,764e0ae8-06a2-4136-af3a-5836084551e5,Cell,,,VTA,Polygon,1783.5,746.79,46.2965,27.0082,0.7976,9.784,6.8126,0.7017,2.5737,1485,2.652,36,1,35,2.9393,1696,8.9084,69,1,68,206.4454,119119,54.6026,255,14,241,170.9907,49.6961,0.87,18.1375,13.0905,0.7094,2.4599,2.2416,36,1,3.0118,8.5574,115,1,72.008,90.8248,255,1,2.4175,2.0668,27,1,3.0388,8.4254,115,1,21.8006,30.7103,230,1,0.2686
123_3.tif,baaf4427-57c4-4eda-9c48-1383cd3742f0,Cell,,,VTA,Polygon,1620,745.01,10.2433,12.7794,0.7882,4.8701,2.7656,0.8529,2.6565,348,2.5773,21,1,20,1.542,202,3.4222,31,1,30,110.4275,14466,55.2286,255,10,245,49.3615,28.1778,0.7812,10.7332,6.3934,0.7835,2.9837,3.4134,32,1,3.3886,10.1576,82,1,39.9594,49.9086,255,2,3.0723,3.6037,32,1,3.8884,11.262,82,1,20.8864,25.1819,228,2,0.2054
123_3.tif,e69b7796-6a3e-44cd-8615-a703b607c561,Cell,,,VTA,Polygon,1727.1,748.43,76.0586,34.4154,0.807,12.2811,8.7863,0.6619,2.6646,2518,4.0496,90,1,89,2.9714,2808,8.2428,63,1,62,212.3302,200652,54.3191,255,16,239,253.9857,59.532,0.9006,20.9376,15.5924,0.6323,2.6916,3.3304,90,1,3.8126,10.5136,142,1,84.7091,93.5579,255,1,2.7033,2.9701,48,1,4.1733,11.3315,142,1,29.9896,35.5153,255,1,0.2989
123_3.tif,6df577b2-1e40-4fd9-9088-14e53edf2946,Cell,,,VTA,Polygon,1842.9,749.72,61.4599,31.0566,0.8007,10.2469,8.4776,0.5482,2.9598,2282,3.2906,32,1,31,3.7043,2856,9.3787,83,1,82,63.69,49105,35.0987,219,2,217,289.1518,61.1417,0.972,20.0265,18.5246,0.3171,2.8363,2.8985,45,1,3.3847,8.6911,83,1,27.7941,29.3119,219,2,2.8024,2.7812,45,1,3.2971,8.4927,83,1,17.9591,17.5369,149,2,0.2143
123_3.tif,a728000a-0753-47f8-82c6-47ac4924d05b,Cell,,,VTA,Polygon,1555.3,752.51,91.8672,37.5628,0.8182,12.0906,10.5317,0.4992,2.8605,3261,4.332,67,1,66,3.1044,3539,8.7418,95,1,94,228.2825,260242,48.0984,255,23,232,220.3522,57.0858,0.8497,19.2612,15.5444,0.482,3.2421,4.9327,92,1,3.2385,9.111,107,1,113.1552,107.8236,255,0,3.5144,5.3046,92,1,3.3342,9.3671,107,1,31.0244,45.4299,255,0,0.4167
